stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
6665,6665,Forest Hills Pky After Merrimac Dr (6665),,44.67758,-63.491781,,,,,,0
6666,6666,Forest Hills Pky Before Chameau Cr (6666),,44.681076,-63.491308,,,,,,0
6667,6667,Forest Hills Pky Before Cole Harbour Rd (6667),,44.673329,-63.490817,,,,,,0
6668,6668,Forest Hills Pky Before 1st Taranaki Dr (6668),,44.688158,-63.492228,,,,,,0
6669,6669,Forest Hills Pky At Cole Harbour Place (6669),,44.683595,-63.490901,,,,,,0
6670,6670,Forest Hills Pky Before Circassion Dr (6670),,44.677246,-63.491943,,,,,,0
6671,6671,Forest Hills Pky Opposite CHP (6671),,44.683397,-63.490963,,,,,,0
6672,6672,Fielding Ave After Moore Rd (6672),,44.706537,-63.603962,,,,,,0
6673,6673,Fielding Ave After Wright Ave (6673),,44.703893,-63.599081,,,,,,0
6674,6674,Fielding Ave After Moore Rd (6674),,44.70532,-63.601861,,,,,,0
6675,6675,Fielding Ave Before Akerley Blvd (6675),,44.707775,-63.606616,,,,,,0
6676,6676,Fielding Ave Before Moore Rd (6676),,44.706528,-63.604066,,,,,,0
6677,6677,Fielding Ave Before Wright Ave (6677),,44.703866,-63.599224,,,,,,0
6678,6678,Fielding Ave Before Moore Rd (6678),,44.705286,-63.601625,,,,,,0
6679,6679,First Lake Dr After Cabot Cr (6679),,44.773084,-63.659017,,,,,,0
6680,6680,First Lake Dr After Crimson Dr (6680),,44.771263,-63.657731,,,,,,0
6681,6681,First Lake Dr After Cobequid Rd (6681),,44.768924,-63.644648,,,,,,0
6682,6682,First Lake Dr After Lakehead Ct (6682),,44.777526,-63.673213,,,,,,0
6683,6683,First Lake Dr After Civic 192 (6683),,44.776585,-63.664183,,,,,,0
6684,6684,First Lake Dr After Quaker Cr (6684),,44.776954,-63.66549,,,,,,0
6685,6685,First Lake Dr Opposite Cabot Cr (6685),,44.772895,-63.658929,,,,,,0
6686,6686,First Lake Dr Before Cavendish Dr (6686),,44.774082,-63.66037,,,,,,0
6687,6687,First Lake Dr After Cavendish Dr (6687),,44.774082,-63.660539,,,,,,0
6688,6688,First Lake Dr Before Cobequid Rd (6688),,44.768816,-63.644635,,,,,,0
6689,6689,First Lake Dr Before Crimson Dr (6689),,44.771158,-63.657595,,,,,,0
6690,6690,First Lake Dr Before Lakehead Ct (6690),,44.777429,-63.673312,,,,,,0
6691,6691,First Lake Dr Before Quaker Cr (6691),,44.777053,-63.665325,,,,,,0
6692,6692,First Lake Dr Before Civic 133 (6692),,44.777549,-63.66808,,,,,,0
6693,6693,First Lake Dr Opposite Civic 200 (6693),,44.776431,-63.664111,,,,,,0
6694,6694,First Lake Dr Opposite Civic 133 (6694),,44.777487,-63.667645,,,,,,0
6695,6695,First Lake Dr After Lakehead Ct (6695),,44.777329,-63.671361,,,,,,0
6696,6696,First Lake Dr Before Lakehead Ct (6696),,44.777378,-63.671491,,,,,,0
6697,6697,Flamingo Dr After Bedford Hwy (6697),,44.675171,-63.648395,,,,,,0
6698,6698,Flamingo Dr After Nightingale Dr (6698),,44.670504,-63.657668,,,,,,0
6699,6699,Flamingo Dr After Nightingale Dr (6699),,44.670215,-63.657484,,,,,,0
6700,6700,Flamingo Dr Before Bedford Hwy (6700),,44.675046,-63.648486,,,,,,0
6701,6701,Flamingo Dr Before Dove St (6701),,44.670962,-63.652628,,,,,,0
6702,6702,Flamingo Dr Before Meadowlark Cr (6702),,44.669403,-63.656029,,,,,,0
6703,6703,Flamingo Dr Before Starling St (6703),,44.674753,-63.649816,,,,,,0
6704,6704,Flamingo Dr Before Skylark St (6704),,44.674109,-63.649803,,,,,,0
6705,6705,Flamingo Dr Before Canary Cr (6705),,44.67122,-63.65246,,,,,,0
6706,6706,Flamingo Dr After Meadowlark Cr (6706),,44.6694,-63.655899,,,,,,0
6707,6707,Flying Cloud Dr After Havelock Cr (6707),,44.679923,-63.493067,,,,,,0
6708,6708,Flying Cloud Dr Before Havelock Cr (6708),,44.683877,-63.49371,,,,,,0
6709,6709,Flying Cloud Dr Before Nestor Cr (6709),,44.688327,-63.494718,,,,,,0
6710,6710,Flying Cloud Dr Before Forest Hills Pky (6710),,44.690321,-63.495083,,,,,,0
6711,6711,Flying Cloud Dr After Tamerlane Ct (6711),,44.682389,-63.493916,,,,,,0
6712,6712,Forestglen Dr Before Fraser Rd (6712),,44.66213,-63.746737,,,,,,0
6713,6713,Forestglen Dr After Richard St (6713),,44.660715,-63.745845,,,,,,0
6714,6714,Forestglen Dr Before Meadowdale Cr (6714),,44.658925,-63.745242,,,,,,0
6716,6716,Forestglen Dr After Meadowdale Cr (6716),,44.658831,-63.745184,,,,,,0
6718,6718,Hammonds Plains Rd Before Doyle St (6718),,44.716332,-63.681892,,,,,,0
6720,6720,Franklyn St After Everette St (6720),,44.646356,-63.539445,,,,,,0
6721,6721,Franklyn St Before Irving St (6721),,44.64754,-63.54145,,,,,,0
6723,6723,Gaston Rd After Macrae Ave (6723),,44.666394,-63.541946,,,,,,0
6724,6724,Gaston Rd After Regency Dr (6724),,44.666418,-63.542156,,,,,,0
6725,6725,Gaston Rd After Lacomb Dr (6725),,44.66442,-63.533612,,,,,,0
6726,6726,Gaston Rd After Dominion Ct (6726),,44.664913,-63.537112,,,,,,0
6727,6727,Gaston Rd After Marilyn Dr (6727),,44.664835,-63.535218,,,,,,0
6728,6728,Gaston Rd Before Dominion Ct (6728),,44.664888,-63.536914,,,,,,0
6729,6729,Gaston Rd Before Galaxy Ave (6729),,44.665798,-63.540025,,,,,,0
6730,6730,Gaston Rd Before Marilyn Dr (6730),,44.664887,-63.535348,,,,,,0
6731,6731,Gaston Rd Opposite Cleary Dr (6731),,44.665516,-63.539223,,,,,,0
6732,6732,Gaston Rd After Portland St (6732),,44.666964,-63.544324,,,,,,0
6733,6733,George St Before Hollis St (6733),,44.648334,-63.57343,,,,,,0
6734,6734,Glebe St After Acadia St (6734),,44.671333,-63.6093,,,,,,0
6735,6735,Glen Manor Dr Before Crichton Ave (6735),,44.683226,-63.560974,,,,,,0
6736,6736,Glen Manor Dr Before Brookdale Cr (6736),,44.683409,-63.560422,,,,,,0
6737,6737,Glendale Dr Opposite Smokey Dr (6737),,44.78129,-63.689191,,,,,,0
6738,6738,Glendale Dr After Chandler Dr (6738),,44.768214,-63.667287,,,,,,0
6739,6739,Glendale Dr After Cobequid Rd (6739),,44.760362,-63.660451,,,,,,0
6740,6740,Glendale Dr After McDougall Ave (6740),,44.772933,-63.675369,,,,,,0
6741,6741,Glendale Dr Before McGee Dr (6741),,44.764997,-63.66351,,,,,,0
6742,6742,Glendale Dr After Metropolitan Ave (6742),,44.775992,-63.677185,,,,,,0
6743,6743,Glendale Dr After Metropolitan Ave (6743),,44.777486,-63.679262,,,,,,0
6744,6744,Glendale Dr After Pinehill Dr (6744),,44.769918,-63.672083,,,,,,0
6745,6745,Glendale Dr After Rankin Dr (6745),,44.779713,-63.684705,,,,,,0
6746,6746,Glendale Dr After Riverside Dr (6746),,44.778534,-63.6813,,,,,,0
6747,6747,Glendale Dr After Smokey Dr (6747),,44.781401,-63.689215,,,,,,0
6748,6748,Glendale Dr Before Beaver Bank Rd (6748),,44.782225,-63.690916,,,,,,0
6749,6749,Glendale Dr Before Chandler Dr (6749),,44.768048,-63.667208,,,,,,0
6750,6750,Glendale Dr Before Cobequid Rd (6750),,44.760136,-63.660404,,,,,,0
6751,6751,Glendale Dr Before McDougall Ave (6751),,44.773085,-63.675551,,,,,,0
6752,6752,Glendale Dr Before McGee Dr (6752),,44.765988,-63.664259,,,,,,0
6753,6753,Glendale Dr Before Metropolitan Ave (6753),,44.777309,-63.679026,,,,,,0
6754,6754,Glendale Dr Before Metropolitan Ave (6754),,44.77598,-63.676975,,,,,,0
6755,6755,Glendale Dr Before Old Beaver Bank Rd (6755),,44.782148,-63.690837,,,,,,0
6756,6756,Glendale Dr Before Pinehill Dr (6756),,44.770031,-63.671979,,,,,,0
6757,6757,Glendale Dr Before Riverside Dr (6757),,44.778281,-63.680854,,,,,,0
6758,6758,Glendale Dr At Rankin Dr (6758),,44.779569,-63.684136,,,,,,0
6759,6759,Glenforest Dr After Willett St (6759),,44.656803,-63.648275,,,,,,0
6760,6760,Glenforest Dr Before Plateau Cr (6760),,44.659685,-63.640151,,,,,,0
6761,6761,Glenforest Dr Before Smart St (6761),,44.659642,-63.640077,,,,,,0
6762,6762,Glenforest Dr Before Hillwood Cr (6762),,44.657352,-63.646096,,,,,,0
6763,6763,Glenforest Dr After Southill Dr (6763),,44.65848,-63.643918,,,,,,0
6764,6764,Glenforest Dr Opposite Southill Dr (6764),,44.658653,-63.643627,,,,,,0
6765,6765,Gloria McCluskey Ave After Akerley Blvd (6765),,44.718097,-63.582942,,,,,,0
6766,6766,Gloria McCluskey Ave After Civic 80 (6766),,44.720017,-63.586826,,,,,,0
6767,6767,Colford Ave After Gloria McCluskey Ave (6767),,44.719586,-63.589641,,,,,,0
6768,6768,Gottingen St After Almon St (6768),,44.660267,-63.595197,,,,,,0
6769,6769,Gottingen St After North St (6769),,44.657475,-63.591293,,,,,,0
6770,6770,Gottingen St After Young St (6770),,44.662292,-63.598409,,,,,,0
6771,6771,Gottingen St Before Cogswell St (6771),,44.651177,-63.581794,,,,,,0
6772,6772,Exhibition Park Park and Ride (6772),,44.619713,-63.665517,,,,,,0
6773,6773,Gottingen St After Cogswell St (6773),,44.650813,-63.581585,,,,,,0
6774,6774,Gottingen St After Charles St (6774),,44.655709,-63.588748,,,,,,0
6775,6775,Gottingen St After Prince William St (6775),,44.653993,-63.586354,,,,,,0
6776,6776,Gottingen St After Almon St (6776),,44.65993,-63.59479,,,,,,0
6777,6777,Gottingen St Before Black St (6777),,44.65857,-63.592888,,,,,,0
6778,6778,Gottingen St Before Cornwallis St (6778),,44.651859,-63.583232,,,,,,0
6779,6779,Gottingen St Before Cunard St (6779),,44.653198,-63.585164,,,,,,0
6780,6780,Gottingen St Before Buddy Daye St (6780),,44.654944,-63.58767,,,,,,0
6781,6781,Gottingen St Before North St (6781),,44.657597,-63.591528,,,,,,0
6782,6782,Gottingen St Before Russell St (6782),,44.661251,-63.596571,,,,,,0
6783,6783,Gottingen St Before Russell St (6783),,44.661888,-63.597746,,,,,,0
6784,6784,Hammonds Plains Rd After Doyle St (6784),,44.716076,-63.681342,,,,,,0
6785,6785,Gottingen St Before Black St (6785),,44.658446,-63.592486,,,,,,0
6786,6786,Gottingen St Opposite Prince William St (6786),,44.653706,-63.58584,,,,,,0
6787,6787,Gottingen St After Uniacke St (6787),,44.655624,-63.588716,,,,,,0
6790,6790,Gottingen St After Cornwallis St (6790),,44.652355,-63.583694,,,,,,0
6792,6792,Gregory Dr After Flying Cloud Dr (6792),,44.685819,-63.495007,,,,,,0
6793,6793,Gregory Dr Before Flying Cloud Dr (6793),,44.685733,-63.495105,,,,,,0
6795,6795,Greystone Dr Opposite Cranberry Ct (6795),,44.599751,-63.612741,,,,,,0
6798,6798,Greystone Dr After Cobalt Walk (6798),,44.599456,-63.614557,,,,,,0
6799,6799,Greystone Dr At Cranberry Ct (6799),,44.599955,-63.612374,,,,,,0
6801,6801,Hammonds Plains Rd Before 2nd Yankeetown Rd (6801),,44.733825,-63.805926,,,,,,0
6802,6802,Hammonds Plains Rd Before Yankeetown Rd (6802),,44.727712,-63.816954,,,,,,0
6803,6803,Hammonds Plains Rd After Brookshire Ct (6803),,44.720828,-63.687782,,,,,,0
6804,6804,Hammonds Plains Rd After Basinview Dr (6804),,44.71728,-63.683325,,,,,,0
6805,6805,Hammonds Plains Rd After Bedford Hills Rd (6805),,44.718939,-63.685603,,,,,,0
6806,6806,Hammonds Plains Rd Before Pockwock Rd (6806),,44.735501,-63.791949,,,,,,0
6807,6807,Hammonds Plains Rd Before Lucasville Rd (6807),,44.733025,-63.761987,,,,,,0
6808,6808,Hammonds Plains Rd Before Glen Arbour Way (6808),,44.733803,-63.783497,,,,,,0
6809,6809,Hammonds Plains Rd After Glen Arbour Way (6809),,44.733831,-63.783796,,,,,,0
6810,6810,Hammonds Plains Rd After Pockwock Rd (6810),,44.734889,-63.790942,,,,,,0
6811,6811,Hammonds Plains Rd After Lucasville Rd (6811),,44.732776,-63.76099,,,,,,0
6812,6812,Hammonds Plains Rd After Crestfield Dr (6812),,44.724724,-63.737558,,,,,,0
6813,6813,Hammonds Plains Rd After Northwood Rd (6813),,44.722018,-63.823288,,,,,,0
6814,6814,Hammonds Plains Rd After Rockcliffe Cr (6814),,44.714063,-63.834172,,,,,,0
6815,6815,Hammonds Plains Rd After Stillwater Lake Dr (6815),,44.707438,-63.848752,,,,,,0
6816,6816,Hammonds Plains Rd After St George Blvd (6816),,44.726194,-63.741187,,,,,,0
6817,6817,Hammonds Plains Rd After St George Blvd (6817),,44.727042,-63.744401,,,,,,0
6818,6818,Hammonds Plains Rd Before Brookshire Ct (6818),,44.720559,-63.687475,,,,,,0
6819,6819,Hammonds Plains Rd At Civic 1541 (6819),,44.730715,-63.754069,,,,,,0
6820,6820,Hammonds Plains Rd Before Civic 1881 (6820),,44.733826,-63.772254,,,,,,0
6821,6821,Hammonds Plains Rd Before Civic 2465 (6821),,44.734041,-63.805602,,,,,,0
6822,6822,Hammonds Plains Rd After Nottingham Dr (6822),,44.710148,-63.84267,,,,,,0
6823,6823,Hammonds Plains Rd After Ellard Ln (6823),,44.730944,-63.754784,,,,,,0
6824,6824,Hammonds Plains Rd After Winslow Dr (6824),,44.707138,-63.849605,,,,,,0
6825,6825,Hammonds Plains Rd Before Lake Dr (6825),,44.718902,-63.685692,,,,,,0
6826,6826,Hammonds Plains Rd Before Northwood Dr (6826),,44.722162,-63.823328,,,,,,0
6827,6827,Hammonds Plains Rd Opposite Nottingham Dr (6827),,44.709602,-63.843963,,,,,,0
6828,6828,Hammonds Plains Rd At Civic 1858 (6828),,44.733776,-63.772933,,,,,,0
6829,6829,Hammonds Plains Rd After 1st Yankeetown Rd (6829),,44.72451,-63.820743,,,,,,0
6830,6830,Hammonds Plains Rd After Gatehouse Run (6830),,44.724578,-63.737069,,,,,,0
6831,6831,Hammonds Plains Rd Before Rockcliffe Cr (6831),,44.71411,-63.834206,,,,,,0
6832,6832,Harris Rd Before Curley Dr (6832),,44.680494,-63.545015,,,,,,0
6833,6833,Harris Rd After Curley Dr (6833),,44.68034,-63.544747,,,,,,0
6834,6834,Hartlen St After Main St (6834),,44.681719,-63.537395,,,,,,0
6835,6835,Hartlen St After Tacoma Dr (6835),,44.681255,-63.537323,,,,,,0
6836,6836,Hawthorne St After Prince Albert Rd (6836),,44.672899,-63.561229,,,,,,0
6837,6837,Hawthorne St After Prince Albert Rd (6837),,44.673949,-63.562971,,,,,,0
6838,6838,Hawthorne St Before Prince Albert Rd (6838),,44.673063,-63.561364,,,,,,0
6839,6839,Hawthorne St Before Prince Albert Rd (6839),,44.674113,-63.563313,,,,,,0
6840,6840,Bluewater Rd After Hammonds Plains Rd (6840),,44.725959,-63.707577,,,,,,0
6841,6841,Countryview Dr Before McClure Cl (6841),,44.70282,-63.56541,,,,,,0
6842,6842,Countryview Dr Before Ferindonald Cl (6842),,44.705055,-63.564166,,,,,,0
6843,6843,Hebridean Dr Before Brackett Ct (6843),,44.570927,-63.564074,,,,,,0
6844,6844,Herring Cove Rd Before Winchester Ave (6844),,44.634106,-63.619936,,,,,,0
6845,6845,Herring Cove Rd After Spry Ave (6845),,44.618703,-63.615436,,,,,,0
6846,6846,Herring Cove Rd Before Green Acres Rd (6846),,44.595852,-63.60075,,,,,,0
6847,6847,Herring Cove Rd Opposite Fotherby Ave (6847),,44.588812,-63.593277,,,,,,0
6848,6848,Herring Cove Rd After Highfield St (6848),,44.625474,-63.617054,,,,,,0
6849,6849,Herring Cove Rd After Lynnett Rd (6849),,44.602515,-63.61007,,,,,,0
6850,6850,Herring Cove Rd After Brighton Ave (6850),,44.630256,-63.618178,,,,,,0
6851,6851,Herring Cove Rd After Bronson Ave (6851),,44.590965,-63.595604,,,,,,0
6852,6852,Herring Cove Rd After Catamaran Rd (6852),,44.620048,-63.616575,,,,,,0
6853,6853,Herring Cove Rd Before Dentith Rd (6853),,44.61354,-63.61689,,,,,,0
6854,6854,Herring Cove Rd After Civic 600 (6854),,44.596487,-63.601691,,,,,,0
6855,6855,Herring Cove Rd Before Princeton Ave (6855),,44.592634,-63.597179,,,,,,0
6856,6856,Herring Cove Rd After Cowie Hill Rd (6856),,44.631995,-63.618631,,,,,,0
6857,6857,Herring Cove Rd After Dentith Rd (6857),,44.612001,-63.617944,,,,,,0
6858,6858,Herring Cove Rd After Drysdale Rd (6858),,44.606789,-63.614179,,,,,,0
6859,6859,Herring Cove Rd After Fotherby Ave (6859),,44.588985,-63.593562,,,,,,0
6860,6860,Herring Cove Rd After Glenora Ave (6860),,44.628038,-63.61645,,,,,,0
6861,6861,Herring Cove Rd After Green Acres Rd (6861),,44.595318,-63.599808,,,,,,0
6862,6862,Herring Cove Rd After Green Acres Rd (6862),,44.594815,-63.599269,,,,,,0
6863,6863,Herring Cove Rd After Hartlen Ave (6863),,44.613768,-63.616516,,,,,,0
6864,6864,Herring Cove Rd After Levis St (6864),,44.610385,-63.616975,,,,,,0
6865,6865,Herring Cove Rd After Sarah Dr (6865),,44.585306,-63.588842,,,,,,0
6866,6866,Herring Cove Rd Before Dentith Rd (6866),,44.612479,-63.617596,,,,,,0
6867,6867,Herring Cove Rd After Williams Lake Rd (6867),,44.616121,-63.614499,,,,,,0
6868,6868,Herring Cove Rd After Withrod Dr (6868),,44.635791,-63.622031,,,,,,0
6869,6869,Herring Cove Rd Before Shoreham Ln (6869),,44.628807,-63.617139,,,,,,0
6870,6870,Herring Cove Rd After McMullen Rd (6870),,44.623218,-63.617686,,,,,,0
6871,6871,Herring Cove Rd Before Mont St (6871),,44.623085,-63.617865,,,,,,0
6872,6872,Herring Cove Rd At Civic 236 (6872),,44.620562,-63.616853,,,,,,0
6873,6873,Herring Cove Rd At Civic 412 (6873),,44.608433,-63.61559,,,,,,0
6874,6874,Herring Cove Rd After Drysdale Rd (6874),,44.606186,-63.613958,,,,,,0
6875,6875,Herring Cove Rd After Auburn Ave (6875),,44.60476,-63.612531,,,,,,0
6876,6876,Herring Cove Rd At Civic 540 (6876),,44.599682,-63.606186,,,,,,0
6877,6877,Herring Cove Rd At Civic 554 (6877),,44.598707,-63.604861,,,,,,0
6878,6878,Herring Cove Rd After Barclay Ave (6878),,44.587015,-63.59101,,,,,,0
6879,6879,Herring Cove Rd Before Esso Rd (6879),,44.585203,-63.588715,,,,,,0
6880,6880,Herring Cove Rd After Arbutus Ave (6880),,44.582212,-63.584194,,,,,,0
6881,6881,Herring Cove Rd Opposite Dale Ave (6881),,44.579941,-63.580129,,,,,,0
6882,6882,Herring Cove Rd After Civic 862 (6882),,44.579897,-63.579904,,,,,,0
6883,6883,Herring Cove Rd At Civic 865 (6883),,44.579099,-63.578774,,,,,,0
6884,6884,Herring Cove Rd At Civic 872 (6884),,44.578913,-63.578389,,,,,,0
6885,6885,Herring Cove Rd Before Birch Tree Ln (6885),,44.573927,-63.573285,,,,,,0
6886,6886,Herring Cove Rd After Birch Tree Ln (6886),,44.573955,-63.573315,,,,,,0
6887,6887,Herring Cove Rd After Norawarren Dr (6887),,44.573099,-63.572374,,,,,,0
6888,6888,Herring Cove Rd After Tanglewood Ln (6888),,44.572753,-63.572167,,,,,,0
6889,6889,Herring Cove Rd After Oceanbreeze Ave (6889),,44.570798,-63.569081,,,,,,0
6890,6890,Herring Cove Rd Before Circle Dr (6890),,44.618758,-63.615214,,,,,,0
6891,6891,Herring Cove Rd Before Highfield St (6891),,44.625716,-63.61688,,,,,,0
6892,6892,Herring Cove Rd Before Civic 427 (6892),,44.608284,-63.615654,,,,,,0
6893,6893,Herring Cove Rd After Civic 565 (6893),,44.59902,-63.605159,,,,,,0
6894,6894,Herring Cove Rd Before Barclay Ave (6894),,44.586742,-63.590749,,,,,,0
6895,6895,Herring Cove Rd After Arbutus Ave (6895),,44.581898,-63.583747,,,,,,0
6896,6896,Herring Cove Rd Before Glen Baker Dr (6896),,44.576933,-63.576142,,,,,,0
6897,6897,Herring Cove Rd Before Greystone Dr (6897),,44.603375,-63.61149,,,,,,0
6898,6898,Herring Cove Rd Before Lynnett Rd (6898),,44.60203,-63.609406,,,,,,0
6899,6899,Herring Cove Rd Before McIntosh St (6899),,44.600823,-63.607753,,,,,,0
6900,6900,Herring Cove Rd Before Melwood Ave (6900),,44.636762,-63.62085,,,,,,0
6901,6901,Herring Cove Rd Before Melwood Ave (6901),,44.637216,-63.620534,,,,,,0
6902,6902,Herring Cove Rd Before Oceanbreeze Ave (6902),,44.570539,-63.568699,,,,,,0
6903,6903,Herring Cove Rd Before Purcells Cove Rd (6903),,44.637964,-63.620003,,,,,,0
6904,6904,Herring Cove Rd Before Sylvia Ave (6904),,44.603416,-63.611271,,,,,,0
6905,6905,Herring Cove Rd After Williams Lake Rd (6905),,44.61564,-63.61502,,,,,,0
6906,6906,Herring Cove Rd At Winchester Ave (6906),,44.632643,-63.618464,,,,,,0
6907,6907,Herring Cove Rd Before Levis St (6907),,44.610166,-63.61715,,,,,,0
6908,6908,Herring Cove Rd Opposite Bronson Ave (6908),,44.591092,-63.595726,,,,,,0
6909,6909,Herring Cove Rd After Shoreham Ln (6909),,44.629574,-63.617502,,,,,,0
6910,6910,Herring Cove Rd Opposite Maplewood Dr (6910),,44.634928,-63.62104,,,,,,0
6911,6911,Herring Cove Rd After Woodcrest Ave (6911),,44.592648,-63.59708,,,,,,0
6912,6912,Herring Cove Rd Opposite Glen Baker Dr (6912),,44.57722,-63.576538,,,,,,0
6913,6913,Herring Cove Rd After Barry Cr (6913),,44.583496,-63.586529,,,,,,0
6914,6914,Herring Cove Rd Before Barry Cr (6914),,44.583545,-63.58662,,,,,,0
6915,6915,Herring Cove Rd After McIntosh St (6915),,44.600593,-63.607357,,,,,,0
6916,6916,Highfield St Before Punch Bowl Dr (6916),,44.626743,-63.617564,,,,,,0
6917,6917,Highfield Park Dr Before Joseph Young St (6917),,44.686062,-63.590334,,,,,,0
6919,6919,Highfield Park Dr Opposite Civic 72 (6919),,44.687301,-63.5906,,,,,,0
6920,6920,Highfield Park Dr After Joseph Young St (6920),,44.688144,-63.588962,,,,,,0
6921,6921,Highfield Park Dr After 1st Joseph Young St (6921),,44.68615,-63.590168,,,,,,0
6922,6922,Highfield Park Dr After 2nd Joseph Young St (6922),,44.688682,-63.587765,,,,,,0
6924,6924,Highfield Park Dr Before True North Cr (6924),,44.689679,-63.585863,,,,,,0
6925,6925,Highfield Park Dr At Civic 10 (6925),,44.691182,-63.58393,,,,,,0
6926,6926,Highfield Park Dr At Civic 68 (6926),,44.687449,-63.590586,,,,,,0
6927,6927,Highfield Park Dr After True North Cr (6927),,44.689633,-63.585944,,,,,,0
6928,6928,Highfield Park Dr At Civic 15 (6928),,44.6907,-63.584366,,,,,,0
6929,6929,Duffus St After Robie St (6929),,44.66523,-63.609889,,,,,,0
6930,6930,Hammonds Plains Rd Before St George Blvd (6930),,44.727482,-63.746421,,,,,,0
6931,6931,Highfield St After Punch Bowl Dr (6931),,44.626847,-63.61764,,,,,,0
6932,6932,Hillsboro Dr After Auburn Dr (6932),,44.69374,-63.491881,,,,,,0
6933,6933,Hillsboro Dr Before Auburn Dr (6933),,44.69352,-63.491799,,,,,,0
6934,6934,Hillsboro Dr After Main St (6934),,44.69665,-63.493015,,,,,,0
6935,6935,Hillsboro Dr Before Barbara Dr (6935),,44.69619,-63.492858,,,,,,0
6937,6937,Hillsboro Dr After Karen Dr (6937),,44.69506,-63.49246,,,,,,0
6938,6938,Hollis St After Barrington St (6938),,44.639088,-63.569355,,,,,,0
6940,6940,Hubley Centre (6940),,44.702829,-63.858269,,,,,,0
6941,6941,Main St At Civic 802 (6941),,44.698271,-63.490028,,,,,,0
6942,6942,Main St After Cherry Brook Rd (6942),,44.702759,-63.471965,,,,,,0
6943,6943,Main St Before Cherry Brook Rd (6943),,44.702742,-63.471154,,,,,,0
6944,6944,Main St After Maclaughlin Rd (6944),,44.698384,-63.489332,,,,,,0
6945,6945,Main St Before Westphal Way (6945),,44.701635,-63.478022,,,,,,0
6946,6946,Main St After Riley Rd (6946),,44.700015,-63.483751,,,,,,0
6947,6947,Main St Before Riley Rd (6947),,44.699807,-63.483608,,,,,,0
6948,6948,Main St After Westphal Way (6948),,44.701503,-63.477825,,,,,,0
6949,6949,Ilsley Ave Opposite Halifax Transit (6949),,44.69426,-63.583041,,,,,,0
6950,6950,Ilsley Ave At Civic 50 (6950),,44.702512,-63.5915,,,,,,0
6951,6951,Ilsley Ave After Wright Ave (6951),,44.704318,-63.594891,,,,,,0
6952,6952,Ilsley Ave After Raddall Ave (6952),,44.700128,-63.587185,,,,,,0
6953,6953,Ilsley Ave At Civic 81 (6953),,44.701704,-63.589936,,,,,,0
6954,6954,Ilsley Ave Opposite Civic 81 (6954),,44.701626,-63.589959,,,,,,0
6955,6955,Ilsley Ave At Civic 41 (6955),,44.702717,-63.591783,,,,,,0
6956,6956,Ilsley Ave At Civic 101 (6956),,44.70013,-63.587118,,,,,,0
6957,6957,Ilsley Ave Before Wright Ave (6957),,44.704515,-63.595095,,,,,,0
6958,6958,Ilsley Ave At Civic 121 (6958),,44.697731,-63.584962,,,,,,0
6959,6959,Ilsley Ave Before MacDonald Ave (6959),,44.695434,-63.583714,,,,,,0
6960,6960,Inglis St Opposite SMU (6960),,44.633239,-63.580854,,,,,,0
6961,6961,Inglis St After Bellevue Ave (6961),,44.631907,-63.586115,,,,,,0
6962,6962,Inglis St After Robie St (6962),,44.632728,-63.582667,,,,,,0
6963,6963,Inglis St Before Barrington St (6963),,44.635965,-63.570003,,,,,,0
6964,6964,Inglis St Before Bellevue Ave (6964),,44.632027,-63.585991,,,,,,0
6965,6965,Inglis St At SMU (6965),,44.633096,-63.581011,,,,,,0
6966,6966,Inglis St Before Robie St (6966),,44.632856,-63.582545,,,,,,0
6967,6967,Inglis St Before South Bland St (6967),,44.635049,-63.573495,,,,,,0
6968,6968,Inglis St Before South Park St (6968),,44.63454,-63.575326,,,,,,0
6969,6969,Inglis St Before Tower Rd (6969),,44.633702,-63.578942,,,,,,0
6970,6970,Inglis St Before Tower Rd (6970),,44.634083,-63.577247,,,,,,0
6971,6971,Innovation Dr Before Hammonds Plains Rd (6971),,44.72523,-63.69577,,,,,,0
6972,6972,Inglis St Opposite South Bland St (6972),,44.635322,-63.572435,,,,,,0
6974,6974,Inverary Dr Before Strath Ln (6974),,44.688516,-63.536022,,,,,,0
6975,6975,Irving St Before Pleasant St (6975),,44.64657,-63.543443,,,,,,0
6976,6976,James St At Civic 30 (6976),,44.658629,-63.743117,,,,,,0
6977,6977,James St At Civic 27 (6977),,44.658658,-63.743221,,,,,,0
6979,6979,Joseph Howe Dr Before Abbott Dr (6979),,44.651586,-63.630692,,,,,,0
6980,6980,Joseph Howe Dr After Abbott Dr (6980),,44.651486,-63.630511,,,,,,0
6981,6981,Joseph Howe Dr Before Bayers Rd (6981),,44.652644,-63.63023,,,,,,0
6982,6982,Joseph Howe Dr After Dutch Village Rd (6982),,44.658439,-63.629147,,,,,,0
6984,6984,Joseph Howe Dr Before Dutch Village Rd (6984),,44.658242,-63.629059,,,,,,0
6985,6985,Joseph Howe Dr Before Scot St (6985),,44.656936,-63.629621,,,,,,0
6986,6986,Joseph Howe Dr Before Scot St (6986),,44.655657,-63.629683,,,,,,0
6987,6987,Joseph Zatzman Dr After Akerley Blvd (6987),,44.71203,-63.600292,,,,,,0
